milliseconds, ECG, ECG HR, PPG, PPG HR, SpO2, PI
1523632083732,-1048576,81,-56,-1,-1,0
1523632083732,-917504,81,-56,-1,-1,0
1523632083732,-589824,81,-56,-1,-1,0
1523632083772,1310720,81,-56,-1,-1,0
1523632083772,6225920,81,-56,-1,-1,0
1523632083772,9961472,81,-56,-1,-1,0
1523632083772,6684672,81,-56,-1,-1,0
1523632083772,-917504,81,-56,-1,-1,0
1523632083812,-5046272,81,-56,-1,-1,0
1523632083812,-4128768,81,-56,-1,-1,0
1523632083812,-2228224,81,-56,-1,-1,0
1523632083812,-1376256,81,-56,-1,-1,0
1523632083812,-1114112,81,-56,-1,-1,0
1523632083857,-1048576,80,-56,-1,-1,0
1523632083857,-983040,80,-56,-1,-1,0
1523632083857,-851968,80,-56,-1,-1,0
1523632083857,-786432,80,-56,-1,-1,0
1523632083857,-720896,80,-56,-1,-1,0
1523632083892,-655360,80,-56,-1,-1,0
1523632083892,-524288,80,-56,-1,-1,0
1523632083892,-393216,80,-56,-1,-1,0
1523632083892,-196608,80,-56,-1,-1,0
1523632083892,0,80,-56,-1,-1,0
1523632083932,196608,80,-56,-1,-1,0
1523632083932,458752,80,-56,-1,-1,0
1523632083932,720896,80,-56,-1,-1,0
1523632083932,1048576,80,-56,-1,-1,0
1523632083932,1376256,80,-56,-1,-1,0
1523632083972,1835008,80,-56,-1,-1,0
1523632083972,2293760,80,-56,-1,-1,0
1523632083972,2818048,80,-56,-1,-1,0
1523632083972,3276800,80,-56,-1,-1,0
1523632083972,3735552,80,-56,-1,-1,0
1523632084012,4128768,80,-56,-1,-1,0
1523632084012,4390912,80,-56,-1,-1,0
1523632084012,4587520,80,-56,-1,-1,0
1523632084012,4521984,80,-56,-1,-1,0
1523632084012,4259840,80,-56,-1,-1,0
1523632084052,3670016,80,-56,-1,-1,0
1523632084052,2949120,80,-56,-1,-1,0
1523632084052,2162688,80,-56,-1,-1,0
1523632084052,1507328,80,-56,-1,-1,0
1523632084052,983040,80,-56,-1,-1,0
1523632084092,524288,80,-56,-1,-1,0
1523632084092,262144,80,-56,-1,-1,0
1523632084092,131072,80,-56,-1,-1,0
1523632084092,0,80,-56,-1,-1,0
1523632084092,0,80,-56,-1,-1,0
1523632084132,0,80,-56,-1,-1,0
1523632084132,-65536,80,-56,-1,-1,0
1523632084132,-131072,80,-56,-1,-1,0
1523632084132,-262144,80,-56,-1,-1,0
1523632084132,-327680,80,-56,-1,-1,0
1523632084172,-393216,80,-56,-1,-1,0
1523632084172,-393216,80,-56,-1,-1,0
1523632084172,-458752,80,-56,-1,-1,0
1523632084172,-524288,80,-56,-1,-1,0
1523632084172,-589824,80,-56,-1,-1,0
1523632084212,-589824,80,-56,-1,-1,0
1523632084212,-655360,80,-56,-1,-1,0
1523632084212,-720896,80,-56,-1,-1,0
1523632084212,-786432,80,-56,-1,-1,0
1523632084212,-851968,80,-56,-1,-1,0
1523632084252,-851968,80,-56,-1,-1,0
1523632084252,-851968,80,-56,-1,-1,0
1523632084252,-917504,80,-56,-1,-1,0
1523632084252,-983040,80,-56,-1,-1,0
1523632084252,-1048576,80,-56,-1,-1,0
1523632084292,-1048576,80,-56,-1,-1,0
1523632084292,-1048576,80,-56,-1,-1,0
1523632084292,-1048576,80,-56,-1,-1,0
1523632084292,-1048576,80,-56,-1,-1,0
1523632084292,-1048576,80,-56,-1,-1,0
1523632084332,-1114112,80,-56,-1,-1,0
1523632084332,-1114112,80,-56,-1,-1,0
1523632084332,-1114112,80,-56,-1,-1,0
1523632084332,-1114112,80,-56,-1,-1,0
1523632084332,-1048576,80,-56,-1,-1,0
1523632084372,-1048576,80,-56,-1,-1,0
1523632084372,-1114112,80,-56,-1,-1,0
1523632084372,-1179648,80,-56,-1,-1,0
1523632084372,-1114112,80,-56,-1,-1,0
1523632084372,-1114112,80,-56,-1,-1,0
1523632084412,-1114112,80,-56,-1,-1,0
1523632084412,-1114112,80,-56,-1,-1,0
1523632084412,-1179648,80,-56,-1,-1,0
1523632084412,-1179648,80,-56,-1,-1,0
1523632084412,-1179648,80,-56,-1,-1,0
1523632084452,-1179648,80,-56,-1,-1,0
1523632084452,-1179648,80,-56,-1,-1,0
1523632084452,-1245184,80,-56,-1,-1,0
1523632084452,-1441792,80,-56,-1,-1,0
1523632084452,-1572864,80,-56,-1,-1,0
1523632084497,-1703936,80,-56,-1,-1,0
1523632084497,-1638400,80,-56,-1,-1,0
1523632084497,-1245184,80,-56,-1,-1,0
1523632084497,-786432,80,-56,-1,-1,0
1523632084497,-589824,80,-56,-1,-1,0
1523632084532,-720896,80,-56,-1,-1,0
1523632084532,-983040,80,-56,-1,-1,0
1523632084532,-1114112,80,-56,-1,-1,0
1523632084532,-1179648,80,-56,-1,-1,0
1523632084532,-1114112,80,-56,-1,-1,0
1523632084572,-720896,80,-56,-1,-1,0
1523632084572,1572864,80,-56,-1,-1,0
1523632084572,6750208,80,-56,-1,-1,0
1523632084572,10158080,80,-56,-1,-1,0
1523632084572,6225920,80,-56,-1,-1,0
1523632084612,-1638400,77,-56,-1,-1,0
1523632084612,-5373952,77,-56,-1,-1,0
1523632084612,-4194304,77,-56,-1,-1,0
1523632084612,-2359296,77,-56,-1,-1,0
1523632084612,-1572864,77,-56,-1,-1,0
1523632084652,-1376256,77,-56,-1,-1,0
1523632084652,-1310720,77,-56,-1,-1,0
1523632084652,-1179648,77,-56,-1,-1,0
1523632084652,-1114112,77,-56,-1,-1,0
1523632084652,-917504,77,-56,-1,-1,0
1523632084692,-786432,77,-56,-1,-1,0
1523632084692,-720896,77,-56,-1,-1,0
1523632084692,-655360,77,-56,-1,-1,0
1523632084692,-458752,77,-56,-1,-1,0
1523632084692,-262144,77,-56,-1,-1,0
1523632084732,0,77,-56,-1,-1,0
1523632084732,131072,77,-56,-1,-1,0
1523632084732,327680,77,-56,-1,-1,0
1523632084732,655360,77,-56,-1,-1,0
1523632084732,1048576,77,-56,-1,-1,0
1523632084772,1507328,77,-56,-1,-1,0
1523632084772,1966080,77,-56,-1,-1,0
1523632084772,2424832,77,-56,-1,-1,0
1523632084772,3014656,77,-56,-1,-1,0
1523632084772,3538944,77,-56,-1,-1,0
1523632084812,3997696,77,-56,-1,-1,0
1523632084812,4325376,77,-56,-1,-1,0
1523632084812,4587520,77,-56,-1,-1,0
1523632084812,4653056,77,-56,-1,-1,0
1523632084812,4390912,77,-56,-1,-1,0
1523632084852,3866624,77,-56,-1,-1,0
1523632084852,3211264,77,-56,-1,-1,0
1523632084852,2359296,77,-56,-1,-1,0
1523632084852,1572864,77,-56,-1,-1,0
1523632084852,917504,77,-56,-1,-1,0
1523632084892,393216,77,-56,-1,-1,0
1523632084892,65536,77,-56,-1,-1,0
1523632084892,-65536,77,-56,-1,-1,0
1523632084892,-262144,77,-56,-1,-1,0
1523632084892,-327680,77,-56,-1,-1,0
1523632084932,-393216,77,-56,-1,-1,0
1523632084932,-393216,77,-56,-1,-1,0
1523632084932,-393216,77,-56,-1,-1,0
1523632084932,-458752,77,-56,-1,-1,0
1523632084932,-524288,77,-56,-1,-1,0
1523632084972,-589824,77,-56,-1,-1,0
1523632084972,-589824,77,-56,-1,-1,0
1523632084972,-655360,77,-56,-1,-1,0
1523632084972,-655360,77,-56,-1,-1,0
1523632084972,-786432,77,-56,-1,-1,0
1523632085012,-851968,77,-56,-1,-1,0
1523632085012,-917504,77,-56,-1,-1,0
1523632085012,-917504,77,-56,-1,-1,0
1523632085012,-983040,77,-56,-1,-1,0
1523632085012,-1048576,77,-56,-1,-1,0
1523632085052,-983040,77,-56,-1,-1,0
1523632085052,-1048576,77,-56,-1,-1,0
1523632085052,-1179648,77,-56,-1,-1,0
1523632085052,-1179648,77,-56,-1,-1,0
1523632085052,-1179648,77,-56,-1,-1,0
1523632085092,-1179648,77,-56,-1,-1,0
1523632085092,-1179648,77,-56,-1,-1,0
1523632085092,-1179648,77,-56,-1,-1,0
1523632085092,-1179648,77,-56,-1,-1,0
1523632085092,-1245184,77,-56,-1,-1,0
1523632085137,-1245184,77,-56,-1,-1,0
1523632085137,-1245184,77,-56,-1,-1,0
1523632085137,-1245184,77,-56,-1,-1,0
1523632085137,-1245184,77,-56,-1,-1,0
1523632085137,-1245184,77,-56,-1,-1,0
1523632085172,-1179648,77,-56,-1,-1,0
1523632085172,-1179648,77,-56,-1,-1,0
1523632085172,-1245184,77,-56,-1,-1,0
1523632085172,-1310720,77,-56,-1,-1,0
1523632085172,-1376256,77,-56,-1,-1,0
1523632085212,-1376256,77,-56,-1,-1,0
1523632085212,-1441792,77,-56,-1,-1,0
1523632085212,-1638400,77,-56,-1,-1,0
1523632085212,-1769472,77,-56,-1,-1,0
1523632085212,-1769472,77,-56,-1,-1,0
1523632085252,-1638400,77,-56,-1,-1,0
1523632085252,-1245184,77,-56,-1,-1,0
1523632085252,-720896,77,-56,-1,-1,0
1523632085252,-524288,77,-56,-1,-1,0
1523632085252,-655360,77,-56,-1,-1,0
1523632085292,-917504,77,-56,-1,-1,0
1523632085292,-1114112,77,-56,-1,-1,0
1523632085292,-1179648,77,-56,-1,-1,0
1523632085292,-1179648,77,-56,-1,-1,0
1523632085292,-851968,77,-56,-1,-1,0
1523632085332,1376256,77,-56,-1,-1,0
1523632085332,6881280,77,-56,-1,-1,0
1523632085332,11010048,77,-56,-1,-1,0
1523632085332,7471104,77,-56,-1,-1,0
1523632085332,-851968,77,-56,-1,-1,0
1523632085372,-5308416,77,-56,-1,-1,0
1523632085372,-4390912,77,-56,-1,-1,0
1523632085372,-2424832,77,-56,-1,-1,0
1523632085372,-1572864,77,-56,-1,-1,0
1523632085372,-1310720,77,-56,-1,-1,0
1523632085412,-1376256,77,-56,-1,-1,0
1523632085412,-1376256,77,-56,-1,-1,0
1523632085412,-1310720,77,-56,-1,-1,0
1523632085412,-1114112,77,-56,-1,-1,0
1523632085412,-1048576,77,-56,-1,-1,0
1523632085452,-917504,77,-56,-1,-1,0
1523632085452,-786432,77,-56,-1,-1,0
1523632085452,-524288,77,-56,-1,-1,0
1523632085452,-327680,77,-56,-1,-1,0
1523632085452,0,77,-56,-1,-1,0
1523632085492,196608,77,-56,-1,-1,0
1523632085492,458752,77,-56,-1,-1,0
1523632085492,720896,77,-56,-1,-1,0
1523632085492,1114112,77,-56,-1,-1,0
1523632085492,1703936,77,-56,-1,-1,0
1523632085532,2293760,77,-56,-1,-1,0
1523632085532,3014656,77,-56,-1,-1,0
1523632085532,3735552,77,-56,-1,-1,0
1523632085532,4456448,77,-56,-1,-1,0
1523632085532,5046272,77,-56,-1,-1,0
1523632085572,5505024,77,-56,-1,-1,0
1523632085572,5832704,77,-56,-1,-1,0
1523632085572,5898240,77,-56,-1,-1,0
1523632085572,5570560,77,-56,-1,-1,0
1523632085572,4915200,77,-56,-1,-1,0
1523632085612,3997696,77,-56,-1,-1,0
1523632085612,3014656,77,-56,-1,-1,0
1523632085612,1966080,77,-56,-1,-1,0
1523632085612,1179648,77,-56,-1,-1,0
1523632085612,589824,77,-56,-1,-1,0
1523632085652,196608,77,-56,-1,-1,0
1523632085652,0,77,-56,-1,-1,0
1523632085652,-131072,77,-56,-1,-1,0
1523632085652,-196608,77,-56,-1,-1,0
1523632085652,-196608,77,-56,-1,-1,0
1523632085692,-262144,77,-56,-1,-1,0
1523632085692,-327680,77,-56,-1,-1,0
1523632085692,-458752,77,-56,-1,-1,0
1523632085692,-458752,77,-56,-1,-1,0
1523632085692,-458752,77,-56,-1,-1,0
1523632085732,-458752,77,-56,-1,-1,0
1523632085732,-524288,77,-56,-1,-1,0
1523632085732,-589824,77,-56,-1,-1,0
1523632085732,-655360,77,-56,-1,-1,0
1523632085732,-786432,77,-56,-1,-1,0
1523632085777,-851968,77,-56,-1,-1,0
1523632085777,-917504,77,-56,-1,-1,0
1523632085777,-983040,77,-56,-1,-1,0
1523632085777,-983040,77,-56,-1,-1,0
1523632085777,-983040,77,-56,-1,-1,0
1523632085812,-1048576,77,-56,-1,-1,0
1523632085812,-1114112,77,-56,-1,-1,0
1523632085812,-1114112,77,-56,-1,-1,0
1523632085812,-1048576,77,-56,-1,-1,0
1523632085812,-1114112,77,-56,-1,-1,0
1523632085852,-1114112,77,-56,-1,-1,0
1523632085852,-983040,77,-56,-1,-1,0
1523632085852,-1114112,77,-56,-1,-1,0
1523632085852,-1310720,77,-56,-1,-1,0
1523632085852,-1310720,77,-56,-1,-1,0
1523632085892,-1245184,77,-56,-1,-1,0
1523632085892,-1507328,77,-56,-1,-1,0
1523632085892,-1638400,77,-56,-1,-1,0
1523632085892,-1703936,77,-56,-1,-1,0
1523632085892,-1638400,77,-56,-1,-1,0
1523632085932,-1572864,77,-56,-1,-1,0
1523632085932,-1245184,77,-56,-1,-1,0
1523632085932,-786432,77,-56,-1,-1,0
1523632085932,-524288,77,-56,-1,-1,0
1523632085932,-720896,77,-56,-1,-1,0
1523632085972,-1114112,78,-56,-1,-1,0
1523632085972,-1245184,78,-56,-1,-1,0
1523632085972,-1310720,78,-56,-1,-1,0
1523632085972,-1310720,78,-56,-1,-1,0
1523632085972,-1310720,78,-56,-1,-1,0
1523632086013,-720896,78,-56,-1,-1,0
1523632086013,1769472,78,-56,-1,-1,0
1523632086013,6356992,78,-56,-1,-1,0
1523632086013,7536640,78,-56,-1,-1,0
1523632086013,1900544,78,-56,-1,-1,0
1523632086052,-5373952,78,-56,-1,-1,0
1523632086052,-7471104,78,-56,-1,-1,0
1523632086052,-5505024,78,-56,-1,-1,0
1523632086052,-3211264,78,-56,-1,-1,0
1523632086052,-2031616,78,-56,-1,-1,0
1523632086092,-1638400,78,-56,-1,-1,0
1523632086092,-1441792,78,-56,-1,-1,0
1523632086092,-1310720,78,-56,-1,-1,0
1523632086092,-1245184,78,-56,-1,-1,0
1523632086092,-1179648,78,-56,-1,-1,0
1523632086132,-1048576,78,-56,-1,-1,0
1523632086132,-851968,78,-56,-1,-1,0
1523632086132,-655360,78,-56,-1,-1,0
1523632086132,-524288,78,-56,-1,-1,0
1523632086132,-458752,78,-56,-1,-1,0
1523632086172,-196608,78,-56,-1,-1,0
1523632086172,0,78,-56,-1,-1,0
1523632086172,327680,78,-56,-1,-1,0
1523632086172,655360,78,-56,-1,-1,0
1523632086172,1114112,78,-56,-1,-1,0
1523632086212,1638400,78,-56,-1,-1,0
1523632086212,2162688,78,-56,-1,-1,0
1523632086212,2818048,78,-56,-1,-1,0
1523632086212,3538944,78,-56,-1,-1,0
1523632086212,4063232,78,-56,-1,-1,0
1523632086252,4587520,78,-56,-1,-1,0
1523632086252,4849664,78,-56,-1,-1,0
1523632086252,4915200,78,-56,-1,-1,0
1523632086252,4718592,78,-56,-1,-1,0
1523632086252,4259840,78,-56,-1,-1,0
1523632086292,3473408,78,-56,-1,-1,0
1523632086292,2621440,78,-56,-1,-1,0
1523632086292,1769472,78,-56,-1,-1,0
1523632086292,917504,78,-56,-1,-1,0
1523632086292,327680,78,-56,-1,-1,0
1523632086332,0,78,-56,-1,-1,0
1523632086332,-196608,78,-56,-1,-1,0
1523632086332,-327680,78,-56,-1,-1,0
1523632086332,-327680,78,-56,-1,-1,0
1523632086332,-393216,78,-56,-1,-1,0
1523632086372,-393216,78,-56,-1,-1,0
1523632086372,-524288,78,-56,-1,-1,0
1523632086372,-589824,78,-56,-1,-1,0
1523632086372,-655360,78,-56,-1,-1,0
1523632086372,-589824,78,-56,-1,-1,0
1523632086417,-589824,78,-56,-1,-1,0
1523632086417,-589824,78,-56,-1,-1,0
1523632086417,-655360,78,-56,-1,-1,0
1523632086417,-655360,78,-56,-1,-1,0
1523632086417,-720896,78,-56,-1,-1,0
1523632086452,-786432,78,-56,-1,-1,0
1523632086452,-917504,78,-56,-1,-1,0
1523632086452,-983040,78,-56,-1,-1,0
1523632086452,-1048576,78,-56,-1,-1,0
1523632086452,-1048576,78,-56,-1,-1,0
1523632086492,-1048576,78,-56,-1,-1,0
1523632086492,-1114112,78,-56,-1,-1,0
1523632086492,-1114112,78,-56,-1,-1,0
1523632086492,-1179648,78,-56,-1,-1,0
1523632086492,-1179648,78,-56,-1,-1,0
1523632086532,-1245184,78,-56,-1,-1,0
1523632086532,-1310720,78,-56,-1,-1,0
1523632086532,-1441792,78,-56,-1,-1,0
1523632086532,-1572864,78,-56,-1,-1,0
1523632086532,-1638400,78,-56,-1,-1,0
1523632086572,-1769472,78,-56,-1,-1,0
1523632086572,-1769472,78,-56,-1,-1,0
1523632086572,-1441792,78,-56,-1,-1,0
1523632086572,-851968,78,-56,-1,-1,0
1523632086572,-524288,78,-56,-1,-1,0
1523632086612,-655360,80,-56,-1,-1,0
1523632086612,-983040,80,-56,-1,-1,0
1523632086612,-1245184,80,-56,-1,-1,0
1523632086612,-1376256,80,-56,-1,-1,0
1523632086612,-1310720,80,-56,-1,-1,0
1523632086652,-1245184,80,-56,-1,-1,0
1523632086652,-851968,80,-56,-1,-1,0
1523632086652,1114112,80,-56,-1,-1,0
1523632086652,5832704,80,-56,-1,-1,0
1523632086652,8978432,80,-56,-1,-1,0
1523632086692,4849664,80,-56,-1,-1,0
1523632086692,-3080192,80,-56,-1,-1,0
1523632086692,-6684672,80,-56,-1,-1,0
1523632086692,-5111808,80,-56,-1,-1,0
1523632086692,-2752512,80,-56,-1,-1,0
1523632086732,-1703936,80,-56,-1,-1,0
1523632086732,-1376256,80,-56,-1,-1,0
1523632086732,-1245184,80,-56,-1,-1,0
1523632086732,-1179648,80,-56,-1,-1,0
1523632086732,-1048576,80,-56,-1,-1,0
1523632086772,-983040,80,-56,-1,-1,0
1523632086772,-851968,80,-56,-1,-1,0
1523632086772,-655360,80,-56,-1,-1,0
1523632086772,-589824,80,-56,-1,-1,0
1523632086772,-458752,80,-56,-1,-1,0
1523632086812,-327680,80,-56,-1,-1,0
1523632086812,-65536,80,-56,-1,-1,0
1523632086812,131072,80,-56,-1,-1,0
1523632086812,393216,80,-56,-1,-1,0
1523632086812,720896,80,-56,-1,-1,0
1523632086852,1048576,80,-56,-1,-1,0
1523632086852,1572864,80,-56,-1,-1,0
1523632086852,2097152,80,-56,-1,-1,0
1523632086852,2686976,80,-56,-1,-1,0
1523632086852,3211264,80,-56,-1,-1,0
1523632086892,3735552,80,-56,-1,-1,0
1523632086892,4128768,80,-56,-1,-1,0
1523632086892,4259840,80,-56,-1,-1,0
1523632086892,4259840,80,-56,-1,-1,0
1523632086892,4128768,80,-56,-1,-1,0
1523632086932,3735552,80,-56,-1,-1,0
1523632086932,3080192,80,-56,-1,-1,0
1523632086932,2293760,80,-56,-1,-1,0
1523632086932,1507328,80,-56,-1,-1,0
1523632086932,851968,80,-56,-1,-1,0
1523632086972,262144,80,-56,-1,-1,0
1523632086972,0,80,-56,-1,-1,0
1523632086972,-262144,80,-56,-1,-1,0
1523632086972,-393216,80,-56,-1,-1,0
1523632086972,-393216,80,-56,-1,-1,0
1523632087012,-393216,80,-56,-1,-1,0
1523632087012,-458752,80,-56,-1,-1,0
1523632087012,-458752,80,-56,-1,-1,0
1523632087012,-393216,80,-56,-1,-1,0
1523632087012,-458752,80,-56,-1,-1,0
1523632087057,-524288,80,-56,-1,-1,0
1523632087057,-589824,80,-56,-1,-1,0
1523632087057,-589824,80,-56,-1,-1,0
1523632087057,-655360,80,-56,-1,-1,0
1523632087057,-720896,80,-56,-1,-1,0
1523632087092,-720896,80,-56,-1,-1,0
1523632087092,-786432,80,-56,-1,-1,0
1523632087092,-851968,80,-56,-1,-1,0
1523632087092,-983040,80,-56,-1,-1,0
1523632087092,-1048576,80,-56,-1,-1,0
1523632087132,-1048576,80,-56,-1,-1,0
1523632087132,-1048576,80,-56,-1,-1,0
1523632087132,-1114112,80,-56,-1,-1,0
1523632087132,-1114112,80,-56,-1,-1,0
1523632087132,-1114112,80,-56,-1,-1,0
1523632087172,-1114112,80,-56,-1,-1,0
1523632087172,-1179648,80,-56,-1,-1,0
1523632087172,-1245184,80,-56,-1,-1,0
1523632087172,-1310720,80,-56,-1,-1,0
1523632087172,-1441792,80,-56,-1,-1,0
1523632087212,-1572864,80,-56,-1,-1,0
1523632087212,-1703936,80,-56,-1,-1,0
1523632087212,-1638400,80,-56,-1,-1,0
1523632087212,-1245184,80,-56,-1,-1,0
1523632087212,-655360,80,-56,-1,-1,0
1523632087252,-327680,80,-56,-1,-1,0
1523632087252,-458752,80,-56,-1,-1,0
1523632087252,-786432,80,-56,-1,-1,0
1523632087252,-1048576,80,-56,-1,-1,0
1523632087252,-1114112,80,-56,-1,-1,0
1523632087292,-1179648,80,-56,-1,-1,0
1523632087292,-1114112,80,-56,-1,-1,0
1523632087292,-655360,80,-56,-1,-1,0
1523632087292,1638400,80,-56,-1,-1,0
1523632087292,6750208,80,-56,-1,-1,0
1523632087332,9568256,81,-56,-1,-1,0
1523632087332,4784128,81,-56,-1,-1,0
1523632087332,-3080192,81,-56,-1,-1,0
1523632087332,-6160384,81,-56,-1,-1,0
1523632087332,-4390912,81,-56,-1,-1,0
1523632087372,-2359296,81,-56,-1,-1,0
1523632087372,-1507328,81,-56,-1,-1,0
1523632087372,-1310720,81,-56,-1,-1,0
1523632087372,-1179648,81,-56,-1,-1,0
1523632087372,-1048576,81,-56,-1,-1,0
1523632087412,-917504,81,-56,-1,-1,0
1523632087412,-851968,81,-56,-1,-1,0
1523632087412,-786432,81,-56,-1,-1,0
1523632087412,-655360,81,-56,-1,-1,0
1523632087412,-524288,81,-56,-1,-1,0
1523632087452,-327680,81,-56,-1,-1,0
1523632087452,-196608,81,-56,-1,-1,0
1523632087452,0,81,-56,-1,-1,0
1523632087452,196608,81,-56,-1,-1,0
1523632087452,458752,81,-56,-1,-1,0
1523632087492,851968,81,-56,-1,-1,0
1523632087492,1245184,81,-56,-1,-1,0
1523632087492,1769472,81,-56,-1,-1,0
1523632087492,2293760,81,-56,-1,-1,0
1523632087492,2883584,81,-56,-1,-1,0
1523632087532,3407872,81,-56,-1,-1,0
1523632087532,3866624,81,-56,-1,-1,0
1523632087532,4194304,81,-56,-1,-1,0
1523632087532,4456448,81,-56,-1,-1,0
1523632087532,4456448,81,-56,-1,-1,0
1523632087572,4194304,81,-56,-1,-1,0
1523632087572,3735552,81,-56,-1,-1,0
1523632087572,3080192,81,-56,-1,-1,0
1523632087572,2293760,81,-56,-1,-1,0
1523632087572,1507328,81,-56,-1,-1,0
1523632087612,786432,81,-56,-1,-1,0
1523632087612,327680,81,-56,-1,-1,0
1523632087612,0,81,-56,-1,-1,0
1523632087612,-131072,81,-56,-1,-1,0
1523632087612,-196608,81,-56,-1,-1,0
1523632087652,-262144,81,-56,-1,-1,0
1523632087652,-262144,81,-56,-1,-1,0
1523632087652,-262144,81,-56,-1,-1,0
1523632087652,-262144,81,-56,-1,-1,0
1523632087652,-262144,81,-56,-1,-1,0
1523632087696,-327680,81,-56,-1,-1,0
1523632087696,-327680,81,-56,-1,-1,0
1523632087696,-327680,81,-56,-1,-1,0
1523632087696,-458752,81,-56,-1,-1,0
1523632087696,-458752,81,-56,-1,-1,0
1523632087732,-524288,81,-56,-1,-1,0
1523632087732,-589824,81,-56,-1,-1,0
1523632087732,-655360,81,-56,-1,-1,0
1523632087732,-720896,81,-56,-1,-1,0
1523632087732,-720896,81,-56,-1,-1,0
1523632087772,-720896,81,-56,-1,-1,0
1523632087772,-720896,81,-56,-1,-1,0
1523632087772,-851968,81,-56,-1,-1,0
1523632087772,-917504,81,-56,-1,-1,0
1523632087772,-917504,81,-56,-1,-1,0
1523632087812,-917504,81,-56,-1,-1,0
1523632087812,-917504,81,-56,-1,-1,0
1523632087812,-917504,81,-56,-1,-1,0
1523632087812,-917504,81,-56,-1,-1,0
1523632087812,-917504,81,-56,-1,-1,0
1523632087852,-917504,81,-56,-1,-1,0
1523632087852,-917504,81,-56,-1,-1,0
1523632087852,-917504,81,-56,-1,-1,0
1523632087852,-917504,81,-56,-1,-1,0
1523632087852,-917504,81,-56,-1,-1,0
1523632087893,-983040,81,-56,-1,-1,0
1523632087893,-983040,81,-56,-1,-1,0
1523632087893,-983040,81,-56,-1,-1,0
1523632087893,-983040,81,-56,-1,-1,0
1523632087893,-983040,81,-56,-1,-1,0
1523632087932,-1048576,81,-56,-1,-1,0
1523632087932,-1179648,81,-56,-1,-1,0
1523632087932,-1310720,81,-56,-1,-1,0
1523632087932,-1376256,81,-56,-1,-1,0
1523632087932,-1310720,81,-56,-1,-1,0
1523632087972,-983040,81,-56,-1,-1,0
1523632087972,-524288,81,-56,-1,-1,0
1523632087972,-262144,81,-56,-1,-1,0
1523632087972,-393216,81,-56,-1,-1,0
1523632087972,-720896,81,-56,-1,-1,0
1523632088012,-917504,81,-56,-1,-1,0
1523632088012,-917504,81,-56,-1,-1,0
1523632088012,-851968,81,-56,-1,-1,0
1523632088012,-589824,81,-56,-1,-1,0
1523632088012,1245184,81,-56,-1,-1,0
1523632088052,5963776,81,-56,-1,-1,0
1523632088052,10158080,81,-56,-1,-1,0
1523632088052,7471104,81,-56,-1,-1,0
1523632088052,-393216,81,-56,-1,-1,0
1523632088052,-5242880,81,-56,-1,-1,0
1523632088092,-4587520,81,-56,-1,-1,0
1523632088092,-2424832,81,-56,-1,-1,0
1523632088092,-1376256,81,-56,-1,-1,0
1523632088092,-1048576,81,-56,-1,-1,0
1523632088092,-917504,81,-56,-1,-1,0
1523632088132,-917504,81,-56,-1,-1,0
1523632088132,-786432,81,-56,-1,-1,0
1523632088132,-655360,81,-56,-1,-1,0
1523632088132,-524288,81,-56,-1,-1,0
1523632088132,-393216,81,-56,-1,-1,0
1523632088172,-262144,81,-56,-1,-1,0
1523632088172,-65536,81,-56,-1,-1,0
1523632088172,0,81,-56,-1,-1,0
1523632088172,131072,81,-56,-1,-1,0
1523632088172,327680,81,-56,-1,-1,0
1523632088212,655360,81,-56,-1,-1,0
1523632088212,917504,81,-56,-1,-1,0
1523632088212,1310720,81,-56,-1,-1,0
1523632088212,1703936,81,-56,-1,-1,0
1523632088212,2162688,81,-56,-1,-1,0
1523632088252,2621440,81,-56,-1,-1,0
1523632088252,3145728,81,-56,-1,-1,0
1523632088252,3670016,81,-56,-1,-1,0
1523632088252,4063232,81,-56,-1,-1,0
1523632088252,4390912,81,-56,-1,-1,0
1523632088292,4587520,81,-56,-1,-1,0
1523632088292,4587520,81,-56,-1,-1,0
1523632088292,4390912,81,-56,-1,-1,0
1523632088292,3866624,81,-56,-1,-1,0
1523632088292,3211264,81,-56,-1,-1,0
1523632088337,2490368,81,-56,-1,-1,0
1523632088337,1769472,81,-56,-1,-1,0
1523632088337,1245184,81,-56,-1,-1,0
1523632088337,786432,81,-56,-1,-1,0
1523632088337,524288,81,-56,-1,-1,0
1523632088372,327680,82,-56,-1,-1,0
1523632088372,131072,82,-56,-1,-1,0
1523632088372,65536,82,-56,-1,-1,0
1523632088372,0,82,-56,-1,-1,0
1523632088372,0,82,-56,-1,-1,0
1523632088412,0,82,-56,-1,-1,0
1523632088412,0,82,-56,-1,-1,0
1523632088412,-65536,82,-56,-1,-1,0
1523632088412,-65536,82,-56,-1,-1,0
1523632088412,-65536,82,-56,-1,-1,0
1523632088452,-131072,82,-56,-1,-1,0
1523632088452,-262144,82,-56,-1,-1,0
1523632088452,-327680,82,-56,-1,-1,0
1523632088452,-393216,82,-56,-1,-1,0
1523632088452,-458752,82,-56,-1,-1,0
1523632088492,-524288,82,-56,-1,-1,0
1523632088492,-589824,82,-56,-1,-1,0
1523632088492,-589824,82,-56,-1,-1,0
1523632088492,-655360,82,-56,-1,-1,0
1523632088492,-720896,82,-56,-1,-1,0
1523632088532,-720896,82,-56,-1,-1,0
1523632088532,-786432,82,-56,-1,-1,0
1523632088532,-786432,82,-56,-1,-1,0
1523632088532,-786432,82,-56,-1,-1,0
